,Open,High,Low,Close,Volume
2025-06-27 07:28:00,613.96,613.96,613.93,613.94,2228
2025-06-27 07:29:00,613.94,613.94,613.87,613.88,1838
2025-06-27 07:30:00,613.88,613.91,613.86,613.87,583
2025-06-27 07:31:00,613.89,613.98,613.89,613.97,1114
2025-06-27 07:32:00,613.98,613.99,613.95,613.96,2567
2025-06-27 07:33:00,613.98,614.0,613.97,613.99,1147
2025-06-27 07:34:00,614.01,614.09,614.01,614.09,1072
2025-06-27 07:35:00,614.1,614.139,614.07,614.08,4048
2025-06-27 07:36:00,614.14,614.15,614.08,614.12,6774
2025-06-27 07:37:00,614.14,614.16,614.11,614.13,666
2025-06-27 07:38:00,614.16,614.28,614.15,614.26,6438
2025-06-27 07:39:00,614.25,614.33,614.25,614.28,8955
2025-06-27 07:40:00,614.3,614.33,614.27,614.31,3058
2025-06-27 07:41:00,614.34,614.41,614.31,614.32,7355
2025-06-27 07:42:00,614.3,614.3,614.2,614.2,1049
2025-06-27 07:43:00,614.19,614.22,614.14,614.2,10621
2025-06-27 07:44:00,614.2,614.23,614.14,614.2,7280
2025-06-27 07:45:00,614.2,614.22,614.19,614.2,1173
2025-06-27 07:46:00,614.19,614.21,614.15,614.2,892
2025-06-27 07:47:00,614.21,614.23,614.15,614.16,752
2025-06-27 07:48:00,614.16,614.29,614.11,614.14,11747
2025-06-27 07:49:00,614.14,614.23,614.14,614.22,480
2025-06-27 07:50:00,614.23,614.26,614.19,614.26,949
2025-06-27 07:51:00,614.22,614.3,614.22,614.3,3282
2025-06-27 07:52:00,614.3,614.31,614.25,614.28,1168
2025-06-27 07:53:00,614.29,614.299,614.19,614.24,4109
2025-06-27 07:54:00,614.28,614.28,614.21,614.24,825
2025-06-27 07:55:00,614.26,614.26,614.1,614.19,13070
2025-06-27 07:56:00,614.19,614.19,614.14,614.19,6451
2025-06-27 07:57:00,614.21,614.25,614.2,614.22,1092
2025-06-27 07:58:00,614.24,614.33,614.22,614.33,1307
2025-06-27 07:59:00,614.33,614.39,614.3,614.33,1740
2025-06-27 08:00:00,613.6488,614.58,611.87,614.515,79016
2025-06-27 08:01:00,614.53,614.55,612.6,614.4,22834
2025-06-27 08:02:00,614.3807,614.42,611.87,611.87,6784
2025-06-27 08:03:00,614.3,614.45,611.87,614.37,2817
2025-06-27 08:04:00,614.391,614.42,614.27,614.285,3426
2025-06-27 08:05:00,614.28,614.33,611.87,614.31,2672
2025-06-27 08:06:00,614.35,614.35,614.06,614.11,11410
2025-06-27 08:07:00,614.14,614.14,614.07,614.13,29617
2025-06-27 08:08:00,614.13,614.16,614.09,614.1201,1966
2025-06-27 08:09:00,614.1597,614.19,614.12,614.16,1647
2025-06-27 08:10:00,614.14,614.16,613.97,614.03,7067
2025-06-27 08:11:00,614.0,614.03,613.97,614.01,5010
2025-06-27 08:12:00,614.03,614.05,613.99,614.0099,2029
2025-06-27 08:13:00,613.99,614.03,613.95,613.965,4628
2025-06-27 08:14:00,613.98,614.0,613.8997,613.9699,18939
2025-06-27 08:15:00,613.931,613.98,613.865,613.9405,3351
2025-06-27 08:16:00,613.9401,613.99,613.94,613.99,8148
2025-06-27 08:17:00,613.98,614.0,613.88,613.94,1937
2025-06-27 08:18:00,613.9,613.93,613.87,613.93,1117
2025-06-27 08:19:00,613.94,613.95,613.87,613.91,6655
2025-06-27 08:20:00,613.92,613.92,613.84,613.91,4337
2025-06-27 08:21:00,613.9,613.93,613.86,613.9,3401
2025-06-27 08:22:00,613.8701,613.96,613.8701,613.93,893
2025-06-27 08:23:00,613.96,614.11,613.9108,614.1,3791
2025-06-27 08:24:00,614.07,614.24,614.07,614.21,4729
2025-06-27 08:25:00,614.2,614.24,614.17,614.185,2468
2025-06-27 08:26:00,614.18,614.18,614.09,614.15,871
2025-06-27 08:27:00,614.1,614.14,614.05,614.1202,2276
2025-06-27 08:28:00,614.12,614.18,614.08,614.18,2630
2025-06-27 08:29:00,614.16,614.24,614.06,614.24,5373
2025-06-27 08:30:00,614.12,614.12,613.6801,613.76,51787
2025-06-27 08:31:00,613.79,613.94,613.61,613.68,30356
2025-06-27 08:32:00,613.6986,613.7707,613.52,613.7707,32296
2025-06-27 08:33:00,613.8,613.84,613.71,613.781,35146
2025-06-27 08:34:00,613.78,613.81,613.58,613.61,18249
2025-06-27 08:35:00,613.64,613.77,613.63,613.76,28292
2025-06-27 08:36:00,613.75,613.775,613.701,613.74,4658
2025-06-27 08:37:00,613.74,613.81,613.64,613.8002,43559
2025-06-27 08:38:00,613.84,613.87,613.69,613.78,20171
2025-06-27 08:39:00,613.78,613.8,613.7,613.745,12943
2025-06-27 08:40:00,613.74,613.77,613.61,613.66,8212
2025-06-27 08:41:00,613.63,613.64,613.57,613.59,15739
2025-06-27 08:42:00,613.59,613.66,613.44,613.44,47382
2025-06-27 08:43:00,613.46,613.53,613.39,613.51,29076
2025-06-27 08:44:00,613.51,613.57,613.49,613.55,4550
2025-06-27 08:45:00,613.56,613.79,613.4597,613.741,20247
2025-06-27 08:46:00,613.76,613.83,613.7195,613.77,7128
2025-06-27 08:47:00,613.73,613.8,611.87,613.76,6907
2025-06-27 08:48:00,613.75,613.75,613.6,613.61,8721
2025-06-27 08:49:00,613.62,613.65,613.55,613.595,44761
2025-06-27 08:50:00,613.6,613.66,613.4797,613.54,8542
2025-06-27 08:51:00,613.54,613.55,613.35,613.38,17620
2025-06-27 08:52:00,613.41,613.46,613.37,613.43,13289
2025-06-27 08:53:00,613.4495,613.45,613.35,613.44,21186
2025-06-27 08:54:00,613.44,613.48,613.4101,613.4404,3680
2025-06-27 08:55:00,613.44,613.45,613.4,613.415,4903
2025-06-27 08:56:00,613.4,613.53,613.3997,613.53,14504
2025-06-27 08:57:00,613.515,613.515,613.38,613.395,46851
2025-06-27 08:58:00,613.41,613.49,613.3801,613.49,4959
2025-06-27 08:59:00,613.47,613.56,613.4397,613.44,12107
2025-06-27 09:00:00,613.43,613.49,613.41,613.45,8205
2025-06-27 09:01:00,613.44,613.47,613.25,613.26,25851
2025-06-27 09:02:00,613.27,613.37,613.25,613.31,18886
2025-06-27 09:03:00,613.3,613.37,613.29,613.315,6420
2025-06-27 09:04:00,613.31,613.33,613.22,613.24,13102
2025-06-27 09:05:00,613.24,613.29,613.14,613.2405,24433
2025-06-27 09:06:00,613.25,613.3407,613.2,613.2,8857
2025-06-27 09:07:00,613.2,613.26,613.17,613.18,6404
2025-06-27 09:08:00,613.17,613.2005,613.1,613.11,9098
2025-06-27 09:09:00,613.11,613.14,613.07,613.12,20563
2025-06-27 09:10:00,613.1,613.14,613.07,613.09,15031
2025-06-27 09:11:00,613.105,613.17,613.09,613.11,4876
2025-06-27 09:12:00,613.13,613.17,613.0,613.04,11642
2025-06-27 09:13:00,613.03,613.05,612.99,613.03,12049
2025-06-27 09:14:00,613.02,613.04,612.99,613.0,11409
2025-06-27 09:15:00,613.02,613.21,613.01,613.17,13589
2025-06-27 09:16:00,613.17,613.19,613.08,613.1405,10021
2025-06-27 09:17:00,613.14,613.29,613.1,613.29,26866
2025-06-27 09:18:00,613.27,613.29,613.1397,613.1397,7703
2025-06-27 09:19:00,613.13,613.15,613.07,613.125,7999
2025-06-27 09:20:00,613.1,613.23,613.1,613.19,6499
2025-06-27 09:21:00,613.2,613.21,613.09,613.12,5223
2025-06-27 09:22:00,613.109,613.2,613.0897,613.18,4666
2025-06-27 09:23:00,613.18,613.19,613.1,613.16,4350
2025-06-27 09:24:00,613.15,613.16,613.07,613.12,10100
2025-06-27 09:25:00,613.14,613.25,613.13,613.1497,7902
2025-06-27 09:26:00,613.13,613.159,613.04,613.1205,12710
2025-06-27 09:27:00,613.12,613.24,613.08,613.22,43731
2025-06-27 09:28:00,613.22,613.22,612.9797,613.049,6386
2025-06-27 09:29:00,613.01,613.09,612.88,612.9,34443
2025-06-27 09:30:00,612.88,613.28,612.7,613.26,583344
2025-06-27 09:31:00,613.25,613.32,613.11,613.295,305231
2025-06-27 09:32:00,613.295,613.31,612.99,613.06,267272
2025-06-27 09:33:00,613.03,613.3,613.01,613.2893,178982
2025-06-27 09:34:00,613.28,613.33,613.05,613.08,157769
2025-06-27 09:35:00,613.09,613.205,613.035,613.04,223804
2025-06-27 09:36:00,613.04,613.26,613.0006,613.25,262033
2025-06-27 09:37:00,613.25,613.62,613.235,613.545,284815
2025-06-27 09:38:00,613.56,613.56,613.43,613.545,181713
2025-06-27 09:39:00,613.545,613.65,613.53,613.595,180874
2025-06-27 09:40:00,613.61,613.61,613.34,613.5,183238
2025-06-27 09:41:00,613.49,613.63,613.44,613.585,156597
2025-06-27 09:42:00,613.59,613.7,613.58,613.65,164981
2025-06-27 09:43:00,613.645,613.705,613.58,613.64,94788
2025-06-27 09:44:00,613.64,613.6801,613.55,613.6352,114457
2025-06-27 09:45:00,613.635,613.83,613.62,613.76,220955
2025-06-27 09:46:00,613.75,613.79,613.6948,613.7,130997
2025-06-27 09:47:00,613.7,613.76,613.69,613.74,118407
2025-06-27 09:48:00,613.75,613.82,613.7499,613.78,109066
2025-06-27 09:49:00,613.775,613.855,613.74,613.81,127952
2025-06-27 09:50:00,613.82,613.9251,613.805,613.82,159722
2025-06-27 09:51:00,613.8201,613.93,613.78,613.905,157228
2025-06-27 09:52:00,613.91,614.0,613.9068,613.99,105024
2025-06-27 09:53:00,613.995,614.14,613.995,614.065,190596
2025-06-27 09:54:00,614.07,614.17,614.03,614.1648,109200
2025-06-27 09:55:00,614.16,614.46,614.16,614.4,200103
2025-06-27 09:56:00,614.4046,614.6599,614.39,614.525,319261
2025-06-27 09:57:00,614.53,614.6287,614.42,614.445,242538
2025-06-27 09:58:00,614.43,614.5,614.355,614.48,203280
2025-06-27 09:59:00,614.475,614.535,614.3417,614.36,148342
2025-06-27 10:00:00,614.37,614.97,614.37,614.97,323503
2025-06-27 10:01:00,614.98,615.0612,614.92,614.99,299527
2025-06-27 10:02:00,615.0,615.035,614.845,614.97,150353
2025-06-27 10:03:00,614.95,615.1646,614.95,615.14,226998
2025-06-27 10:04:00,615.16,615.245,615.08,615.1,155627
2025-06-27 10:05:00,615.11,615.27,615.1,615.15,230016
2025-06-27 10:06:00,615.15,615.225,615.12,615.125,146415
2025-06-27 10:07:00,615.12,615.19,614.99,615.05,235859
2025-06-27 10:08:00,615.06,615.27,615.035,615.205,198037
2025-06-27 10:09:00,615.21,615.39,614.9,615.0525,320814
2025-06-27 10:10:00,615.05,615.3448,615.045,615.19,206917
2025-06-27 10:11:00,615.2,615.33,615.15,615.295,155610
2025-06-27 10:12:00,615.3,615.5,615.27,615.42,251235
2025-06-27 10:13:00,615.42,615.44,615.29,615.325,176753
2025-06-27 10:14:00,615.325,615.33,615.085,615.095,183039
2025-06-27 10:15:00,615.08,615.258,615.08,615.125,120016
2025-06-27 10:16:00,615.13,615.13,614.79,614.93,310250
2025-06-27 10:17:00,614.92,614.93,614.81,614.8901,125978
2025-06-27 10:18:00,614.885,614.965,614.79,614.96,123351
2025-06-27 10:19:00,614.9687,615.0599,614.95,615.01,114048
2025-06-27 10:20:00,615.01,615.09,614.93,615.09,107815
2025-06-27 10:21:00,615.1,615.28,615.08,615.265,104848
2025-06-27 10:22:00,615.27,615.335,615.15,615.195,141602
2025-06-27 10:23:00,615.2,615.2,614.91,614.915,139398
2025-06-27 10:24:00,614.93,614.95,614.82,614.8499,109037
2025-06-27 10:25:00,614.83,614.83,614.555,614.715,220906
2025-06-27 10:26:00,614.7107,614.9,614.7107,614.895,146158
2025-06-27 10:27:00,614.885,614.885,614.67,614.72,110654
2025-06-27 10:28:00,614.72,614.895,614.715,614.84,115011
2025-06-27 10:29:00,614.83,614.945,614.8,614.905,90748
2025-06-27 10:30:00,614.91,614.98,614.8,614.8111,118012
2025-06-27 10:31:00,614.81,614.81,614.6,614.78,138943
2025-06-27 10:32:00,614.77,614.87,614.6752,614.805,132043
2025-06-27 10:33:00,614.8,614.83,614.71,614.76,71065
2025-06-27 10:34:00,614.77,614.86,614.75,614.805,54452
2025-06-27 10:35:00,614.81,614.81,614.65,614.75,119810
2025-06-27 10:36:00,614.74,614.87,614.71,614.8499,94626
2025-06-27 10:37:00,614.84,615.32,614.83,615.05,474164
2025-06-27 10:38:00,615.05,615.47,615.0,615.46,223398
2025-06-27 10:39:00,615.47,615.55,615.23,615.2301,1150811
2025-06-27 10:40:00,615.25,615.37,615.125,615.21,105508
2025-06-27 10:41:00,615.2,615.31,615.13,615.31,128532
2025-06-27 10:42:00,615.31,615.44,615.26,615.34,98009
2025-06-27 10:43:00,615.35,615.4401,615.31,615.4213,95099
2025-06-27 10:44:00,615.45,615.49,615.31,615.375,97426
2025-06-27 10:45:00,615.38,615.47,615.3246,615.445,79091
2025-06-27 10:46:00,615.45,615.45,615.27,615.32,90025
2025-06-27 10:47:00,615.32,615.41,615.28,615.385,68113
2025-06-27 10:48:00,615.392,615.48,615.355,615.36,82116
2025-06-27 10:49:00,615.365,615.41,615.31,615.39,56837
2025-06-27 10:50:00,615.395,615.43,615.2801,615.295,71987
2025-06-27 10:51:00,615.29,615.32,614.96,614.97,153574
2025-06-27 10:52:00,614.97,615.05,614.75,614.98,155837
2025-06-27 10:53:00,614.98,615.205,614.92,615.18,77097
2025-06-27 10:54:00,615.1801,615.1999,615.07,615.1099,402837
2025-06-27 10:55:00,615.11,615.12,614.81,614.81,119900
2025-06-27 10:56:00,614.81,614.89,614.72,614.7999,153077
2025-06-27 10:57:00,614.79,614.8599,614.7448,614.76,163212
2025-06-27 10:58:00,614.75,614.8,614.6,614.7993,110635
2025-06-27 10:59:00,614.8,614.91,614.765,614.81,74394
2025-06-27 11:00:00,614.82,614.83,614.6,614.78,123728
2025-06-27 11:01:00,614.79,614.88,614.74,614.76,81605
2025-06-27 11:02:00,614.77,614.93,614.76,614.85,97410
2025-06-27 11:03:00,614.86,615.02,614.86,615.0,86418
2025-06-27 11:04:00,615.01,615.06,614.96,615.035,97331
2025-06-27 11:05:00,615.035,615.12,614.99,615.05,130864
2025-06-27 11:06:00,615.05,615.275,615.04,615.26,96502
2025-06-27 11:07:00,615.27,615.3,615.19,615.2152,53217
2025-06-27 11:08:00,615.2107,615.24,615.16,615.2,62396
2025-06-27 11:09:00,615.18,615.215,615.08,615.16,81465
2025-06-27 11:10:00,615.16,615.27,615.16,615.18,105889
2025-06-27 11:11:00,615.18,615.275,615.18,615.21,71432
2025-06-27 11:12:00,615.215,615.3585,615.215,615.3013,100460
2025-06-27 11:13:00,615.3,615.38,615.27,615.28,73526
2025-06-27 11:14:00,615.27,615.3154,615.1807,615.21,57426
2025-06-27 11:15:00,615.21,615.235,615.1,615.19,86252
2025-06-27 11:16:00,615.18,615.18,614.88,614.92,101954
2025-06-27 11:17:00,614.91,615.02,614.84,614.98,56060
2025-06-27 11:18:00,614.99,614.99,614.89,614.94,51842
2025-06-27 11:19:00,614.94,615.07,614.93,615.0549,61083
2025-06-27 11:20:00,615.06,615.08,614.85,614.9,81171
2025-06-27 11:21:00,614.9099,615.14,614.9,615.14,1278485
2025-06-27 11:22:00,615.14,615.2788,615.14,615.23,83598
2025-06-27 11:23:00,615.23,615.25,615.18,615.25,46667
2025-06-27 11:24:00,615.24,615.24,615.14,615.235,55315
2025-06-27 11:25:00,615.24,615.2999,615.17,615.2508,92429
2025-06-27 11:26:00,615.255,615.315,615.215,615.315,104133
2025-06-27 11:27:00,615.32,615.33,615.255,615.275,119477
2025-06-27 11:28:00,615.28,615.39,615.28,615.31,82387
2025-06-27 11:29:00,615.32,615.355,615.27,615.34,81928
2025-06-27 11:30:00,615.34,615.42,615.3001,615.37,2101136
2025-06-27 11:31:00,615.37,615.49,615.33,615.485,123083
2025-06-27 11:32:00,615.49,615.59,615.48,615.59,142504
2025-06-27 11:33:00,615.585,615.62,615.5,615.59,92938
2025-06-27 11:34:00,615.58,615.675,615.55,615.67,71262
2025-06-27 11:35:00,615.675,615.736,615.63,615.72,179418
2025-06-27 11:36:00,615.72,615.85,615.71,615.8101,127110
2025-06-27 11:37:00,615.815,615.89,615.7715,615.8,131082
2025-06-27 11:38:00,615.81,615.8577,615.7,615.85,107207
2025-06-27 11:39:00,615.84,615.93,615.84,615.9,76709
2025-06-27 11:40:00,615.89,616.03,615.8,615.98,179218
2025-06-27 11:41:00,616.0,616.09,615.9913,615.995,136381
2025-06-27 11:42:00,616.0,616.07,615.87,615.96,219586
2025-06-27 11:43:00,615.95,616.0,615.88,615.98,82450
2025-06-27 11:44:00,615.99,616.07,615.96,616.01,128467
2025-06-27 11:45:00,616.01,616.04,615.83,615.86,122904
2025-06-27 11:46:00,615.87,616.05,615.86,616.05,184578
2025-06-27 11:47:00,616.05,616.07,615.975,616.055,115072
2025-06-27 11:48:00,616.06,616.0699,615.98,616.0501,75477
2025-06-27 11:49:00,616.05,616.09,616.025,616.0701,88583
2025-06-27 11:50:00,616.08,616.1,615.925,616.0,87113
2025-06-27 11:51:00,615.995,616.04,615.855,615.86,86124
2025-06-27 11:52:00,615.86,615.98,615.86,615.93,53589
2025-06-27 11:53:00,615.92,616.03,615.88,615.9251,70380
2025-06-27 11:54:00,615.94,616.03,615.9019,616.02,54957
2025-06-27 11:55:00,616.02,616.07,615.99,616.06,75275
2025-06-27 11:56:00,616.0547,616.06,615.955,615.955,63804
2025-06-27 11:57:00,615.97,616.02,615.92,615.98,107731
2025-06-27 11:58:00,615.98,615.99,615.92,615.9648,45858
2025-06-27 11:59:00,615.97,615.97,615.866,615.902,56775
2025-06-27 12:00:00,615.9,615.9001,615.72,615.7201,153629
2025-06-27 12:01:00,615.72,615.7899,615.69,615.7099,132237
2025-06-27 12:02:00,615.71,615.855,615.71,615.83,69922
2025-06-27 12:03:00,615.83,615.92,615.8,615.85,68503
2025-06-27 12:04:00,615.865,615.89,615.74,615.86,123374
2025-06-27 12:05:00,615.865,616.03,615.865,616.02,110609
2025-06-27 12:06:00,616.02,616.08,616.01,616.0499,76457
2025-06-27 12:07:00,616.05,616.07,615.9801,616.07,55769
2025-06-27 12:08:00,616.07,616.075,615.975,615.99,53834
2025-06-27 12:09:00,615.995,616.05,615.965,616.04,58368
2025-06-27 12:10:00,616.03,616.06,616.0,616.0393,74534
2025-06-27 12:11:00,616.03,616.06,615.98,616.05,70311
2025-06-27 12:12:00,616.06,616.23,616.02,616.21,194564
2025-06-27 12:13:00,616.22,616.24,616.155,616.155,105188
2025-06-27 12:14:00,616.16,616.189,616.12,616.1651,42256
2025-06-27 12:15:00,616.1887,616.19,616.02,616.13,201718
2025-06-27 12:16:00,616.135,616.2,616.035,616.035,214587
2025-06-27 12:17:00,616.05,616.08,615.875,616.05,119345
2025-06-27 12:18:00,616.04,616.045,615.98,615.98,61808
2025-06-27 12:19:00,615.975,615.995,615.85,615.93,97599
2025-06-27 12:20:00,615.925,616.0499,615.88,616.0499,105072
2025-06-27 12:21:00,616.04,616.12,616.005,616.11,58659
2025-06-27 12:22:00,616.1,616.12,616.06,616.07,37434
2025-06-27 12:23:00,616.075,616.1,616.0148,616.0148,314950
2025-06-27 12:24:00,616.02,616.06,616.0,616.06,53039
2025-06-27 12:25:00,616.05,616.195,616.0,616.18,82513
2025-06-27 12:26:00,616.17,616.18,616.085,616.17,57809
2025-06-27 12:27:00,616.16,616.2,616.14,616.17,56300
2025-06-27 12:28:00,616.17,616.35,616.1546,616.335,118964
2025-06-27 12:29:00,616.33,616.35,616.28,616.315,115518
2025-06-27 12:30:00,616.315,616.315,616.21,616.26,59697
2025-06-27 12:31:00,616.27,616.39,616.26,616.36,89574
2025-06-27 12:32:00,616.3601,616.39,616.31,616.325,54315
2025-06-27 12:33:00,616.33,616.37,616.28,616.335,68665
2025-06-27 12:34:00,616.34,616.365,616.3,616.31,44916
2025-06-27 12:35:00,616.33,616.33,616.22,616.26,68568
2025-06-27 12:36:00,616.26,616.29,616.17,616.23,71772
2025-06-27 12:37:00,616.23,616.2799,616.19,616.27,53502
2025-06-27 12:38:00,616.28,616.33,616.24,616.25,36057
2025-06-27 12:39:00,616.25,616.25,616.1,616.1953,170683
2025-06-27 12:40:00,616.2,616.26,616.11,616.26,84272
2025-06-27 12:41:00,616.27,616.2887,616.18,616.1801,64424
2025-06-27 12:42:00,616.19,616.23,616.05,616.075,132030
2025-06-27 12:43:00,616.07,616.08,615.97,616.0,129532
2025-06-27 12:44:00,616.0,616.0,615.89,615.975,109848
2025-06-27 12:45:00,615.97,616.06,615.92,615.96,109845
2025-06-27 12:46:00,615.9699,615.9699,615.84,615.86,150976
2025-06-27 12:47:00,615.86,615.9798,615.8522,615.89,360805
2025-06-27 12:48:00,615.88,615.8899,615.77,615.79,78318
2025-06-27 12:49:00,615.79,615.79,615.67,615.75,110562
2025-06-27 12:50:00,615.75,615.78,615.645,615.78,93403
2025-06-27 12:51:00,615.79,615.9288,615.73,615.92,106417
2025-06-27 12:52:00,615.92,615.94,615.855,615.915,58034
2025-06-27 12:53:00,615.91,615.92,615.8401,615.9,140706
2025-06-27 12:54:00,615.9,615.9,615.76,615.82,362760
2025-06-27 12:55:00,615.82,615.88,615.76,615.845,71039
2025-06-27 12:56:00,615.8322,615.98,615.83,615.98,53859
2025-06-27 12:57:00,615.97,616.05,615.95,615.995,64783
2025-06-27 12:58:00,616.0,616.0,615.85,615.92,81388
2025-06-27 12:59:00,615.91,616.005,615.91,615.97,59007
2025-06-27 13:00:00,615.955,615.955,615.74,615.87,91691
2025-06-27 13:01:00,615.87,615.89,615.752,615.78,55597
2025-06-27 13:02:00,615.77,615.77,615.59,615.61,85359
2025-06-27 13:03:00,615.61,615.74,615.54,615.73,87386
2025-06-27 13:04:00,615.74,615.755,615.68,615.71,67034
2025-06-27 13:05:00,615.7,615.7987,615.69,615.735,73274
2025-06-27 13:06:00,615.74,615.7985,615.655,615.695,61840
2025-06-27 13:07:00,615.7,615.78,615.66,615.77,31564
2025-06-27 13:08:00,615.765,615.81,615.71,615.73,186824
2025-06-27 13:09:00,615.72,615.775,615.71,615.775,37049
2025-06-27 13:10:00,615.78,615.91,615.77,615.87,125791
2025-06-27 13:11:00,615.852,615.86,615.79,615.82,47743
2025-06-27 13:12:00,615.8399,615.85,615.79,615.84,28162
2025-06-27 13:13:00,615.84,615.96,615.84,615.915,63145
2025-06-27 13:14:00,615.9,615.94,615.86,615.9,42696
2025-06-27 13:15:00,615.8999,615.9099,615.75,615.76,40153
2025-06-27 13:16:00,615.75,615.78,615.71,615.74,39150
2025-06-27 13:17:00,615.7446,615.77,615.7,615.72,27480
2025-06-27 13:18:00,615.725,615.7299,615.56,615.56,48408
2025-06-27 13:19:00,615.57,615.71,615.54,615.7,66427
2025-06-27 13:20:00,615.695,615.695,615.56,615.62,44583
2025-06-27 13:21:00,615.63,615.69,615.57,615.67,61678
2025-06-27 13:22:00,615.66,615.67,615.44,615.48,216158
2025-06-27 13:23:00,615.48,615.48,615.32,615.33,85797
2025-06-27 13:24:00,615.33,615.4999,615.26,615.4799,135876
2025-06-27 13:25:00,615.47,615.479,615.35,615.39,59939
2025-06-27 13:26:00,615.4,615.52,615.37,615.5199,66830
2025-06-27 13:27:00,615.51,615.53,615.4,615.42,47651
2025-06-27 13:28:00,615.43,615.43,615.3003,615.355,74142
2025-06-27 13:29:00,615.355,615.4,615.2999,615.39,69521
2025-06-27 13:30:00,615.4,615.496,615.2801,615.48,83887
2025-06-27 13:31:00,615.48,615.58,615.4599,615.55,348149
2025-06-27 13:32:00,615.545,615.56,615.38,615.4001,68433
2025-06-27 13:33:00,615.4,615.42,615.21,615.285,96944
2025-06-27 13:34:00,615.28,615.32,615.22,615.22,114456
2025-06-27 13:35:00,615.21,615.23,615.04,615.165,154241
2025-06-27 13:36:00,615.165,615.275,615.14,615.2,64384
2025-06-27 13:37:00,615.205,615.33,615.201,615.27,68034
2025-06-27 13:38:00,615.26,615.3,615.19,615.28,67281
2025-06-27 13:39:00,615.29,615.41,615.2799,615.39,81566
2025-06-27 13:40:00,615.395,615.465,615.36,615.465,88808
2025-06-27 13:41:00,615.46,615.53,615.44,615.52,83695
2025-06-27 13:42:00,615.52,615.55,615.41,615.4299,56051
2025-06-27 13:43:00,615.42,615.4747,615.2801,615.31,48689
2025-06-27 13:44:00,615.3,615.36,614.29,614.805,907777
2025-06-27 13:45:00,614.8,614.8,614.2,614.21,449078
2025-06-27 13:46:00,614.2,614.2,613.59,614.01,624674
2025-06-27 13:47:00,614.01,614.36,613.89,614.25,384930
2025-06-27 13:48:00,614.24,614.32,613.82,613.895,306336
2025-06-27 13:49:00,613.91,614.0404,613.79,613.93,241773
2025-06-27 13:50:00,613.91,613.99,613.58,613.8399,235284
2025-06-27 13:51:00,613.83,613.96,613.61,613.9099,187550
2025-06-27 13:52:00,613.9001,614.23,613.9001,614.23,308427
2025-06-27 13:53:00,614.22,614.28,613.9299,613.99,163309
2025-06-27 13:54:00,614.005,614.06,613.79,613.92,105271
2025-06-27 13:55:00,613.9,613.93,613.55,613.56,243565
2025-06-27 13:56:00,613.56,613.65,613.27,613.61,328199
2025-06-27 13:57:00,613.61,613.93,613.56,613.89,216271
2025-06-27 13:58:00,613.87,614.03,613.8,614.01,237400
2025-06-27 13:59:00,614.01,614.3,614.01,614.155,216833
2025-06-27 14:00:00,614.16,614.22,613.89,613.93,224619
2025-06-27 14:01:00,613.93,614.0,613.8,614.0,186878
2025-06-27 14:02:00,614.0,614.1799,613.93,614.14,112308
2025-06-27 14:03:00,614.13,614.3,614.1,614.13,174093
2025-06-27 14:04:00,614.1357,614.16,613.95,614.02,130044
2025-06-27 14:05:00,614.02,614.2,613.99,614.2,93261
2025-06-27 14:06:00,614.2,614.38,614.17,614.275,124755
2025-06-27 14:07:00,614.27,614.3,614.06,614.06,120432
2025-06-27 14:08:00,614.075,614.13,613.97,614.02,83339
2025-06-27 14:09:00,614.012,614.2,614.012,614.04,117098
2025-06-27 14:10:00,614.035,614.155,614.02,614.09,71630
2025-06-27 14:11:00,614.08,614.08,613.87,613.9151,156690
2025-06-27 14:12:00,613.925,613.95,613.62,613.67,154591
2025-06-27 14:13:00,613.67,613.6905,613.43,613.445,159155
2025-06-27 14:14:00,613.42,613.64,613.42,613.5899,127766
2025-06-27 14:15:00,613.581,613.71,613.47,613.48,148131
2025-06-27 14:16:00,613.49,613.56,613.37,613.51,139664
2025-06-27 14:17:00,613.51,613.68,613.45,613.615,147122
2025-06-27 14:18:00,613.6188,613.64,613.14,613.14,184023
2025-06-27 14:19:00,613.14,613.26,612.755,613.07,323685
2025-06-27 14:20:00,613.07,613.15,612.875,613.01,263041
2025-06-27 14:21:00,612.995,613.11,612.86,613.08,112353
2025-06-27 14:22:00,613.07,613.09,612.73,612.86,289364
2025-06-27 14:23:00,612.86,613.17,612.81,613.02,212137
2025-06-27 14:24:00,613.02,613.23,612.99,613.05,185931
2025-06-27 14:25:00,613.06,613.23,613.02,613.19,186533
2025-06-27 14:26:00,613.22,613.24,612.975,612.975,106925
2025-06-27 14:27:00,612.95,613.0,612.83,612.84,143754
2025-06-27 14:28:00,612.84,612.91,612.62,612.635,189907
2025-06-27 14:29:00,612.64,612.73,612.33,612.33,255552
2025-06-27 14:30:00,612.34,612.46,611.97,611.98,421913
2025-06-27 14:31:00,611.98,612.24,611.82,612.04,450404
2025-06-27 14:32:00,612.03,612.52,611.935,612.485,277982
2025-06-27 14:33:00,612.49,612.57,612.26,612.28,301193
2025-06-27 14:34:00,612.26,612.5,612.23,612.48,258536
2025-06-27 14:35:00,612.48,612.6,612.32,612.44,288221
2025-06-27 14:36:00,612.45,612.48,612.0,612.02,237389
2025-06-27 14:37:00,612.02,612.15,611.94,611.98,277822
2025-06-27 14:38:00,611.99,612.05,611.73,611.73,240945
2025-06-27 14:39:00,611.75,611.91,611.54,611.59,257187
